name,link,author,title,review_body,rating,average_rating,source,source_url,uniq_id,scraped_at
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Angie,"Functional, not entirely comfortable",Works but not entirely comfortable. Material easily rips from our dogs. Would only buy again if we didn't have animals who lounge on the furniture.,3,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Kymberlie,"It""s nice.","Other than the legs not being black or the height not quite height level to my matching sectional, it works. I am going to add a bit more height to the legs to make it flush with my Uppland sectional. This Ottoman is worth the price.",4,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Kristen,Love the storage!,Easy assembly,5,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Elizabeth,Easy to assemble,Easy to assemble,5,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Ben,"Love this. The color, the","Love this. The color, the quality, the utility of being able to store stuff in it. So simple. Thank you.",5,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Lori,Very happy with purchase!,Very happy with purchase!,5,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Dorothy,ottoman,Fairly easy ro assemble-top and bottom separate too easily causing some issues for my young grandchildren who jump on it.,4,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,JEN,Upland’s Improvement,I have assembled many IKEA Ektorp sofas either for myself or friends. Purchasing the Uppland sectional sofa and ottoman got everyone’s approval in my family’s or comfort and smart improvements in the structure as well as the cover.,5,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Mary J.,Love all of our Uppland pieces.,"Perfect size ottoman. Larger than I expected. I haven’t used the storage compartment yet, but think it will be great for blankets.",5,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Khizran,Really sturdy,It's very sturdy and comfy to sit or place your feet on. Easy assembly. Storage space is bonus!,5,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Karla,I love the look and,"I love the look and size of the ottoman, but it isn't really strong enough to store things. The sides and the bottom of the ottoman do not seem strong enough for any real weight to be placed on it.",5,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,VERONICA,ottoman X 2,we recently purchased two of the these ottomans. they were easy to put together and attach the slip cover. They store more than I anticipated which was a pleasant surprise. Easy to move around as needed for our families needs,5,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Rossie,Very comfortable and elegant!,Very comfortable and elegant!,5,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Darlette,I love my new uppland ottoman with its storage compartment,The uppland ottoman is a well-designed piece of furniture that is very comfortable and complementary to the couch and loveseat in the series. I'm getting ready to buy another one right now to go with my chair,5,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Cindy,Great but pick up was an issue,"Ottoman is great. Pick up was a problem. I went inside to purchase so to not wait for curbside, but the cover was not on the floor. I had to wait for curbside just for the cover.",4,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
UPPLAND Ottoman - Remmarn light gray,https://www.ikea.com/us/en/p/uppland-ottoman-remmarn-light-gray-s59322409/,Penny,Great Loveseat!,"We love our Uppland Loveseat and Ottoman! It’s the perfect size for our space, easy to put together, and well constructed! Better than we had hoped for!",5,4.6,IKEA,ikea.com,22b27cb9-f36e-56cb-a7d5-8705b86654f6,07/16/22
"BROR Shelving unit - white 33 1/2x15 3/4x74 3/4 """,https://www.ikea.com/us/en/p/bror-shelving-unit-white-s89303956/,Andrea,great for storage but bend easy,from the store to the house this unit bend.,4,4.5,IKEA,ikea.com,5791b401-bfc5-5e3d-a89d-2cb26be368f1,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,mary b.,Ikea not what it use to be,"This review is for the Sektion 3 fronts/4 drawers. 
Like other reviews I agree the directions are not correct for where to place the drawer hardware on the frame. If it helps this is what I did.
Starting from the bottom
Drawer #1 row 2 on frame, hardware use bottom middle hole (of the 6 grid) I believe this is actually correct in the instructions
Drawer #2 row 10 on frame top middle hole (of the 6 grid) (Instructions say row 9)
Drawer #3 row 18 on frame top middle hole (of the 6 grid) (Instructions say row 17)
Drawer #4 row 22 on frame top middle hole (of the 6 grid) (Instructions say row 21)

The inside drawer is flexible you could raise or lower the row you put it on. As I have above gives 3.75 inches clearance for each drawer. 

Hopes this helps.

Regarding the quality, AKURUM system Ikea used to have the downgrade in quality is obvious; fronts are cheaper the metal support strip looks terrible if eye level with drawer and the toekick just cheap - terrible",3,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,Kathleen,looks great,looks great,5,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,nanette,I did not buy anything,I did not buy anything I have been trying for 5 months to get the remainder of my cabinets. Your statement says because of covid there is delay getting kitchen cabinets however there is nothing stating how you are going to correct the problem.,1,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,PAUL,Extensive renavation,Extensive renavation,5,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,Holly,"Good, could be better","These cabinets/drawers system are great... however, the darker cabinets really need edge banding in the same color as the drawer fronts available. Although the gap is only 1/8th inch the bright white box frame shows.",3,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,EMILY,Great but Instructions are WRONG,"I spent a weekend building all the cabinets for my new kitchen (total of 12) and this is the only one that had me wanting to smash it to bits with my hammer. The drawer instructions are straight up incorrect. In order to get all three front-facing drawers to close, you have to install some of the drawer faces upside down, change the hole heights, and just trial and error for literally hours. 

Some of the other reviews on here are helpful, but the best piece of advice I have is to not assemble any of the drawers fully until you've put them all in and are sure they fit. So only do the bare minimum to test. Save yourself having to undo and redo a lot of work screwing in the bottom, etc. There are also helpful youtube videos for how to remove the drawer fronts using a screw driver - very easy if you actually see how the mechanism works. Ikea just needs to provide specialized instructions for both the interior drawer and how to get all three panels to fit for this specific cabinet.",4,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,DontWasteYourMoneyHere,Awwwwful,Just moved into a new home that had Ikea kitchen cabinets installed along with the remodeling of the kitchen. We've been here 6 months and they're falling apart. Absolutely ridiculous. Look elsewhere.,1,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,DianeW,Great Drawer Cabinet Value,"This is a good-looking, strong, well-designed cabinet, an incredible value. A little tricky to put together but nice results, All drawers are straight, soft close! nice spacing, looks beautiful in my wet bar/kitchenette.",5,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,ogd58,Must check all before deliver to your destination!,"I bought this Kitchen for export. When I receive all the pieces, two of them are perfectly packing but are remanufactured, shorter and open new holes in this. the two (2) pieces are RINGHULT 302.666.92",4,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,Tamara handywoman7,Kitchen remodel,"Love ❤️ my new kitchen, highly recommend to anyone to use IKEA cabinets easy to install and put together",5,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,stuberry26,Love IKEA Cabinets!,IKEA Kitchen helpers installed these cabinets in our newly remodeled kitchen last month. I am loving them. They glide open close so softly. I especially like the double drawer feature that allows me to store more of my knick knack kinds of items. Everything has a place now.,5,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,LouLou 1200,Love the hidden drawer. Added dividers to store he,Love the hidden drawer. Added dividers to store herbs and spices next to my stove.,5,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,MommaCondosta,"Classic design, clean look.",Used this as a center island-love the slow close drawers and storage.,5,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,KateRS,Great space!,I have purchased this cabinet for two different kitchen remodels. The grey looks fantastic and the three drawers are incredibly functional. There is so much space in this one cabinet!,5,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,Ronna422,Gorgeous Kitchen!!!,"We recently updated our kitchen with the Sektion shaker style cabinets. Easy to assemble, easy to install and the kitchen looks AMAZING!!!! Great cabinets! Ingenious features. Love it!",5,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,CarlJane,Like it,"Bought several for new house, looks good, works good.",4,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,Tehseen,Bought it for Induction Cooktop,"Front and Back metal re-enforcements introduced in SEKTION cabinets are a very good addition. Especially when your countertop seam happens to fall in the middle of the cabinet. Best part of the top drawer. It lets you use the dead space immediately below the cooktop. Mine is induction, so no heat issues, But I am not sure if the top drawer is too close for a gas or electric coil cooktops. Drawer fronts are very expensive in my opinion. They are painted Particle Board panels with plastic edging. I shall see how they hold after a liquid spillage. My bathroom cabinets drawer fronts bubbled at the bottom when water droplets gathered there. The newer version looks much better. But this time I am saving the receipts in case bubbling happens again.",5,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,Janjohn64,Great cabinet,We have had this installed for approximately 2 months now. No complaints at all. Everyone who has seen our new kitchen loves everything we have completed. We have so much more drawer and counter space than before. We all love the drawer in a drawer.,5,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,Janjohn64,Great cabinet,We have had these installed for about two month now. We are very happy so far. Pretty easy assembly and install. Wipe down nicely after dirty grandchild fingers.,5,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"SEKTION / MAXIMERA Base cabinet w 3 fronts/4 drawers - white Axstad/matte blue 24x24x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-3-fronts-4-drawers-white-axstad-matte-blue-s59402514/,Katie86,Ok final result but impossible assembly,"Assembling this version of the Sektion, with 4 drawers and 3 fronts, is nearly impossible to do. The instructions available in the packaging and online are not specific to this model, and therefore requires a lot of improvisation and guesswork. Further, the drawer fronts are mislabeled, which leads to rework, disassembly and reassembly. The final product is fine, but it took us, 2 people, about 8 hours to figure this out.",2,4.1,IKEA,ikea.com,2ea4bb4a-bf66-51d0-9ec0-5ab54cb15849,07/16/22
"TROFAST Wall storage - light white stained pine 36 5/8x11 3/4 """,https://www.ikea.com/us/en/p/trofast-wall-storage-light-white-stained-pine-20308701/,Nancy,Great storage,"We bought these for my granddaughter and she loves them. Hun just above her desk, she easily finds her markers and small toys. Best of all for me is that it’s so easy for her to put her things away!",5,4.8,IKEA,ikea.com,da1de145-bf6c-5669-8564-1414d088b1c0,07/16/22
"TROFAST Wall storage - light white stained pine 36 5/8x11 3/4 """,https://www.ikea.com/us/en/p/trofast-wall-storage-light-white-stained-pine-20308701/,Dalia 5,Easy to put together,Bought this to sort my son’s therapy items and am very pleased with my purchase that I might get another one.,5,4.8,IKEA,ikea.com,da1de145-bf6c-5669-8564-1414d088b1c0,07/16/22
"TROFAST Wall storage - light white stained pine 36 5/8x11 3/4 """,https://www.ikea.com/us/en/p/trofast-wall-storage-light-white-stained-pine-20308701/,elma2179,Very sturdy,Love this storage bin and the plastic cubbies that go with it.,5,4.8,IKEA,ikea.com,da1de145-bf6c-5669-8564-1414d088b1c0,07/16/22
"TROFAST Wall storage - light white stained pine 36 5/8x11 3/4 """,https://www.ikea.com/us/en/p/trofast-wall-storage-light-white-stained-pine-20308701/,Mimi and Paddy,Multiple used,Our master bathroom has a separated toilet room. We purchased one 3 years ago and placed it above the toilet. Just purchased a second one. 12 drawers holds a multiple of bathroom supplies. The pull out drawers are organized and labeled. Seniors we are... and we know where all is!,4,4.8,IKEA,ikea.com,da1de145-bf6c-5669-8564-1414d088b1c0,07/16/22
"TROFAST Wall storage - light white stained pine 36 5/8x11 3/4 """,https://www.ikea.com/us/en/p/trofast-wall-storage-light-white-stained-pine-20308701/,lfmill,Great Quality !,I bought this for my 7 year old granddaughters room. She loves to do crafts. It is perfect for storing all her things. Very sturdy and great quality at a great price.,5,4.8,IKEA,ikea.com,da1de145-bf6c-5669-8564-1414d088b1c0,07/16/22
"TROFAST Wall storage - light white stained pine 36 5/8x11 3/4 """,https://www.ikea.com/us/en/p/trofast-wall-storage-light-white-stained-pine-20308701/,Cruddy,Perfect small storage,"We use this in our entry way for gloves, hats, scarves and leashes. Great solution",5,4.8,IKEA,ikea.com,da1de145-bf6c-5669-8564-1414d088b1c0,07/16/22
"SEKTION Top cab f fridge/freezer w push-op - white/Bodbyn off-white 36x24x10 """,https://www.ikea.com/us/en/p/sektion-top-cab-f-fridge-freezer-w-push-op-white-bodbyn-off-white-s79394829/,Herb,All good,All good,4,4,IKEA,ikea.com,2cfed873-c8a7-5b98-9322-ed3f1b88460f,07/16/22
"SEKTION / MAXIMERA High cabinet w/door & 5 drawers - white/Axstad dark gray 18x24x80 """,https://www.ikea.com/us/en/p/sektion-maximera-high-cabinet-w-door-5-drawers-white-axstad-dark-gray-s99322172/,DiscouragedJohn,Discontinued medium brown- No Discounts,"I bought atleast 2 months ago because they were discontinuing the color I liked. I did my island in current brown color, due to fact did not have enough of medium brown. They also said I could get a discount if item went on sale, But Not the discontinued Medium Brown color- WEIRD Right.",3,3,IKEA,ikea.com,b8932493-056e-5f14-b7e0-d74b9ce1fe17,07/16/22
"SÖDERHAMN Sectional, 4-seat with chaise - Tonerud gray",https://www.ikea.com/us/en/p/soederhamn-sectional-4-seat-with-chaise-tonerud-gray-s69452117/,danielle g.,Older version was more comfortable!,"We loved our first Soderhamn so much (purchased in 2015) and even passed it on to a family member when we made a long-distance move. We decided to purchase this couch again last year because of how comfortable and beautiful the first one was. We were really sad to find out that the newer version is much less comfortable (the seat cushions are too stiff and the pillows seem like they are a different density than before). The bottom of the couch also used to have a cross support piece that is absent on the new version which allows the new version to sag more. Despite all this disappointment we are keeping the couch since the back pillows are adjustable which is nice when changing seating positions and we plan on adding 3"" upholstery foam to the seats to improve seated comfort. The new cushion cover in Gransel natural is also my dream cover--im glad I waited for Ikea to finally release a cover in a warm color again instead of buying a similar style cover for much more from 3rd party.",3,3.3,IKEA,ikea.com,dc157046-73ba-5930-8441-5cc917bf6248,07/16/22
"SÖDERHAMN Sectional, 4-seat with chaise - Tonerud gray",https://www.ikea.com/us/en/p/soederhamn-sectional-4-seat-with-chaise-tonerud-gray-s69452117/,Alison M.,Great couch,"Bought this 8 months ago and have used it daily since. Amazing couch. Easy to put together. I love that if I hate the color at any point, I can buy new covers without replacing the entire couch or get a slip cover that never really seems to fit. Honestly, not sure why people say it’s uncomfortable. It’s thinner than your average couch, but I take way better naps on this couch than my other one. It’s so roomy too! More than enough for two people to lay down and two big dogs. The fabric is sensitive to cat nails, but haven't had any issues with the dogs ripping the fabric. Another great reason for being able to purchase the covers separately if one ever gets ruined. The lighter fabric can show stains, so I scotch guarded the couch and haven’t had any problems since.",5,3.3,IKEA,ikea.com,dc157046-73ba-5930-8441-5cc917bf6248,07/16/22
"SÖDERHAMN Sectional, 4-seat with chaise - Tonerud gray",https://www.ikea.com/us/en/p/soederhamn-sectional-4-seat-with-chaise-tonerud-gray-s69452117/,KDP87,Good for about a year,"We bought this sofa about 2.5 years ago. It was spacious, light, and quite comfortable, but only for the first year. After that, the seat cushions start losing its thickness, and the way they are zipped makes them shifting around instead of staying in one place. It starts getting uncomfortable for long period of seating. The back cushions don't really support much so it's also quite painful to lean back.",2,3.3,IKEA,ikea.com,dc157046-73ba-5930-8441-5cc917bf6248,07/16/22
"SEKTION / MAXIMERA Base cabinet w 2 doors/3 drawers - white/Voxtorp walnut effect 36x15x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-2-doors-3-drawers-white-voxtorp-walnut-effect-s49361873/,Cassandra,Love this cabinet!,This is my favorite cabinet. It hold more and everything is easily accessible. Even the small shelf under the bottom drawer is great for cookie sheets and cutting boards.,5,3.5,IKEA,ikea.com,20e48a4f-a563-5be9-8508-c8d08eb5e911,07/16/22
"SEKTION / MAXIMERA Base cabinet w 2 doors/3 drawers - white/Voxtorp walnut effect 36x15x30 """,https://www.ikea.com/us/en/p/sektion-maximera-base-cabinet-w-2-doors-3-drawers-white-voxtorp-walnut-effect-s49361873/,PHIL,"Product is fine, but not sturdy enough","The 36"" cabinet is too big for the horizontal braces on the top.",2,3.5,IKEA,ikea.com,20e48a4f-a563-5be9-8508-c8d08eb5e911,07/16/22
"BESTÅ TV storage combination/glass doors - white/Selsviken high gloss/white clear glass 118 1/8x16 1/2x91 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-white-selsviken-high-gloss-white-clear-glass-s99411093/,ALPHIA,Just get a few strong,Just get a few strong people to assemble,5,5,IKEA,ikea.com,f60f3073-86c2-513d-9b13-ec906ad16bc1,07/16/22
VIDGA Single track set - white,https://www.ikea.com/us/en/p/vidga-single-track-set-white-s49428232/,Lu,Window the best,Great,5,5,IKEA,ikea.com,ee4b1b76-56c3-5285-aa6f-f366447fcefc,07/16/22
VIDGA Single track set - white,https://www.ikea.com/us/en/p/vidga-single-track-set-white-s49428232/,Shawn,Nice low profile and easy to install,I wanted to run curtains from the ceiling and Vidga was perfect. The rod part is nice and sturdy but not heavy. The part to hook onto the ceiling is very easy to handle. And the slidey parts slide smoothly. It's noisy! But smooth.,5,5,IKEA,ikea.com,ee4b1b76-56c3-5285-aa6f-f366447fcefc,07/16/22
"BESTÅ Wall-mounted cabinet combination - white/Ostvik white/clear glass 23 5/8x16 1/2x15 """,https://www.ikea.com/us/en/p/besta-wall-mounted-cabinet-combination-white-ostvik-white-clear-glass-s19430868/,ERIC,All together yet part of the bigger system,"The combination of case, door, and door hing hardware is a great way to get all the pieces needed in one shot, but this is still a part of the bigger system, so easily expands/adds to the existing installation.",5,5,IKEA,ikea.com,c69807d0-fee2-5ffa-a611-9126290df4eb,07/16/22
"PAX 3 wardrobe frames - black-brown 78 5/8x13 3/4x79 1/4 """,https://www.ikea.com/us/en/p/pax-3-wardrobe-frames-black-brown-s89054909/,David,Great quality product,Love this product,5,5,IKEA,ikea.com,291df225-56f9-5c3d-976c-64e86b17efdb,07/16/22
HÄRLANDA Sleeper sofa - Ljungen light green,https://www.ikea.com/us/en/p/haerlanda-sleeper-sofa-ljungen-light-green-s39320369/,Karen,Comfortable?,"After much searching both online and in furniture stores, we finally found a sofa bed that is both comfortable and reasonably priced. I now wish I had started my search at Ikea, which would have saved me time and anguish.",5,4.7,IKEA,ikea.com,f94323a9-9435-5517-99c0-b2e615fe1138,07/16/22
HÄRLANDA Sleeper sofa - Ljungen light green,https://www.ikea.com/us/en/p/haerlanda-sleeper-sofa-ljungen-light-green-s39320369/,j,Great sofa,great sofa at great price. easier to assemble than I thought,5,4.7,IKEA,ikea.com,f94323a9-9435-5517-99c0-b2e615fe1138,07/16/22
HÄRLANDA Sleeper sofa - Ljungen light green,https://www.ikea.com/us/en/p/haerlanda-sleeper-sofa-ljungen-light-green-s39320369/,STEVEN,Comfortable to sleep. Not as much to sit.,"The mattress is surprisingly comfortable for sleeping, but the couch is much less comfortable for sitting than the non-sleeper version. Good deal for the money though.",4,4.7,IKEA,ikea.com,f94323a9-9435-5517-99c0-b2e615fe1138,07/16/22
"NÄSSELKLOCKA Cushion cover - off-white/floral pattern 20x20 """,https://www.ikea.com/us/en/p/naesselklocka-cushion-cover-off-white-floral-pattern-40516469/,Judith,Beautiful and well made.,Nice zippered closure.,5,5,IKEA,ikea.com,cd06bb04-aaed-51a8-80c3-b48165a4dff2,07/16/22
"NÄSSELKLOCKA Cushion cover - off-white/floral pattern 20x20 """,https://www.ikea.com/us/en/p/naesselklocka-cushion-cover-off-white-floral-pattern-40516469/,Sandra,Lovely design and fabric!,"Had hoped to be able to order the fabric yardage and redecorate a room using it. Will return pillow because that is no longer an option. No, I don’t want to use it as an accent piece although it is very attractive!",5,5,IKEA,ikea.com,cd06bb04-aaed-51a8-80c3-b48165a4dff2,07/16/22
"NÄSSELKLOCKA Cushion cover - off-white/floral pattern 20x20 """,https://www.ikea.com/us/en/p/naesselklocka-cushion-cover-off-white-floral-pattern-40516469/,PAULINE,Beautiful!,I love this pillow cover! I purchased two & it's a nice addition to my seasonal changes I make to my living room. I will likely purchase other prints to go with my decor. The fabric is great quality & fits my pillows well. I do wish you would make them in some larger sizes & shapes. Rectangular would be great! The cost for the pillow covers were very reasonable & were a great purchase for me!,5,5,IKEA,ikea.com,cd06bb04-aaed-51a8-80c3-b48165a4dff2,07/16/22
"NÄSSELKLOCKA Cushion cover - off-white/floral pattern 20x20 """,https://www.ikea.com/us/en/p/naesselklocka-cushion-cover-off-white-floral-pattern-40516469/,DIANE,I love these cheerful pillow,I love these cheerful pillow covers. Soft and durable with a gorgeous floral pattern.,5,5,IKEA,ikea.com,cd06bb04-aaed-51a8-80c3-b48165a4dff2,07/16/22
